base_pwsid,resolved_pwsid,system_name,display_name,county,monitoring_end_date,year,lead_90th_ppb,above_action_level,lines_replaced,inventory_year,inventory_lead,inventory_gpcl,inventory_unknown,total_to_identify_or_replace,inventory_complete_flag
MI0040601,MI0040601,PINE RIDGE MOBILE HOME COMMUNITY,PINE RIDGE MOBILE HOME COMMUNITY,GENESEE,2020-06-30,2020,1.0,False,,2025.0,,,,,
MI0040601,MI0040601,PINE RIDGE MOBILE HOME COMMUNITY,PINE RIDGE MOBILE HOME COMMUNITY,GENESEE,2020-12-31,2020,0.0,False,,2025.0,,,,,
MI0040601,MI0040601,PINE RIDGE MOBILE HOME COMMUNITY,PINE RIDGE MOBILE HOME COMMUNITY,GENESEE,2023-12-31,2023,2.0,False,,2025.0,,,,,
MI0040603,MI0040603,"PINE RIDGE COMMUNITY, INC.","PINE RIDGE COMMUNITY, INC.",ALLEGAN,2017-12-31,2017,0.0,False,,2025.0,,,,,
MI0040603,MI0040603,"PINE RIDGE COMMUNITY, INC.","PINE RIDGE COMMUNITY, INC.",ALLEGAN,2020-12-31,2020,0.0,False,,2025.0,,,,,
MI0040603,MI0040603,"PINE RIDGE COMMUNITY, INC.","PINE RIDGE COMMUNITY, INC.",ALLEGAN,2023-12-31,2023,0.0,False,,2025.0,,,,,
MI0040606,MI0040606,MITCHELL BROTHERS MOBILE HOME PARK,MITCHELL BROTHERS MOBILE HOME PARK,VAN BUREN,2017-12-31,2017,0.0,False,,2025.0,,,,,
MI0040606,MI0040606,MITCHELL BROTHERS MOBILE HOME PARK,MITCHELL BROTHERS MOBILE HOME PARK,VAN BUREN,2020-12-31,2020,0.0,False,,2025.0,,,,,
MI0040606,MI0040606,MITCHELL BROTHERS MOBILE HOME PARK,MITCHELL BROTHERS MOBILE HOME PARK,VAN BUREN,2023-12-31,2023,0.0,False,,2025.0,,,,,
MI0040606,MI0040606,MITCHELL BROTHERS MOBILE HOME PARK,MITCHELL BROTHERS MOBILE HOME PARK,VAN BUREN,2023-12-31,2023,0.0,False,,2025.0,,,,,
MI0040606,MI0040606,MITCHELL BROTHERS MOBILE HOME PARK,MITCHELL BROTHERS MOBILE HOME PARK,VAN BUREN,2025-12-31,2025,0.0,False,,2025.0,0.0,0.0,0.0,0.0,True
MI0040607,MI0040607,EAST BAY MOBILE HOME PARK,EAST BAY MOBILE HOME PARK,GENESEE,2016-12-31,2016,0.0,False,,2025.0,,,,,
MI0040607,MI0040607,EAST BAY MOBILE HOME PARK,EAST BAY MOBILE HOME PARK,GENESEE,2019-12-31,2019,2.0,False,,2025.0,,,,,
MI0040607,MI0040607,EAST BAY MOBILE HOME PARK,EAST BAY MOBILE HOME PARK,GENESEE,2022-12-31,2022,4.0,False,,2025.0,,,,,
MI0040607,MI0040607,EAST BAY MOBILE HOME PARK,EAST BAY MOBILE HOME PARK,GENESEE,2025-12-31,2025,0.0,False,,2025.0,,,,,False
MI0040609,MI0040609-a,PINE HAVEN ESTATES,PINE HAVEN ESTATES,IONIA,2017-12-31,2017,1.0,False,,2025.0,,,,,
MI0040609,MI0040609-a,PINE HAVEN ESTATES,PINE HAVEN ESTATES,IONIA,2020-12-31,2020,1.0,False,,2025.0,,,,,
MI0040609,MI0040609-a,PINE HAVEN ESTATES,PINE HAVEN ESTATES,IONIA,2023-12-31,2023,2.0,False,,2025.0,,,,,
MI0040609,MI0040609-b,PINE HAVEN ESTATES MHC,PINE HAVEN ESTATES MHC,IONIA,2023-12-31,2023,2.0,False,,2025.0,,,,,
MI0040612,MI0040612,MEADOW LAKE ESTATES MHC,MEADOW LAKE ESTATES MHC,OAKLAND,2016-12-31,2016,6.0,False,,2025.0,,,,,
MI0040612,MI0040612,MEADOW LAKE ESTATES MHC,MEADOW LAKE ESTATES MHC,OAKLAND,2019-12-31,2019,12.0,False,,2025.0,,,,,
MI0040612,MI0040612,MEADOW LAKE ESTATES MHC,MEADOW LAKE ESTATES MHC,OAKLAND,2022-12-31,2022,2.0,False,,2025.0,,,,,
MI0040612,MI0040612,MEADOW LAKE ESTATES MHC,MEADOW LAKE ESTATES MHC,OAKLAND,2025-12-31,2025,0.0,False,,2025.0,0.0,0.0,0.0,0.0,True
MI0040614,MI0040614,WEST OLIVE ESTATES,WEST OLIVE ESTATES,OTTAWA,2017-12-31,2017,1.0,False,,2025.0,,,,,
MI0040614,MI0040614,WEST OLIVE ESTATES,WEST OLIVE ESTATES,OTTAWA,2020-12-31,2020,0.0,False,,2025.0,,,,,
MI0040614,MI0040614,WEST OLIVE ESTATES,WEST OLIVE ESTATES,OTTAWA,2023-12-31,2023,0.0,False,,2025.0,,,,,
MI0040615,MI0040615-a,BUEL HILL MOBILE HOME PARK,BUEL HILL MOBILE HOME PARK,SANILAC,2016-12-31,2016,3.0,False,,2025.0,,,,,
MI0040615,MI0040615-a,BUEL HILL MOBILE HOME PARK,BUEL HILL MOBILE HOME PARK,SANILAC,2019-12-31,2019,4.0,False,,2025.0,,,,,
MI0040615,MI0040615-b,EAGLES LANDING ESTATES,EAGLES LANDING ESTATES,SANILAC,2019-12-31,2019,4.0,False,,2025.0,,,,,
MI0040615,MI0040615-b,EAGLES LANDING ESTATES,EAGLES LANDING ESTATES,SANILAC,2022-12-31,2022,5.0,False,,2025.0,,,,,
MI0040615,MI0040615-c,BUEL HILL ESTATES (DBA EAGLES LANDING),EAGLES LANDING ESTATES,SANILAC,2025-12-31,2025,9.0,False,,2025.0,0.0,0.0,0.0,0.0,True
MI0040616,MI0040616-b,NORTH BAY HARBOR CLUB MHP,NORTH BAY HARBOR CLUB MHP,LIVINGSTON,2016-12-31,2016,0.0,False,,2025.0,,,,,
MI0040616,MI0040616-b,NORTH BAY HARBOR CLUB MHP,NORTH BAY HARBOR CLUB MHP,LIVINGSTON,2019-12-31,2019,0.0,False,,2025.0,,,,,
MI0040616,MI0040616-a,NORTH BAY HARBOR CLUB,NORTH BAY HARBOR CLUB,LIVINGSTON,2022-12-31,2022,3.0,False,,2025.0,,,,,
MI0040616,MI0040616-b,NORTH BAY HARBOR CLUB MHP,NORTH BAY HARBOR CLUB MHP,LIVINGSTON,2022-12-31,2022,3.0,False,,2025.0,,,,,
MI0040616,MI0040616-a,NORTH BAY HARBOR CLUB,NORTH BAY HARBOR CLUB,LIVINGSTON,2025-12-31,2025,0.0,False,,2025.0,,,,,False
MI0040617,MI0040617,CANTERBURY ESTATES MHP,CANTERBURY ESTATES MHP,IONIA,2017-12-31,2017,0.0,False,,2025.0,,,,,
MI0040617,MI0040617,CANTERBURY ESTATES MHP,CANTERBURY ESTATES MHP,IONIA,2020-12-31,2020,0.0,False,,2025.0,,,,,
MI0040617,MI0040617,CANTERBURY ESTATES MHP,CANTERBURY ESTATES MHP,IONIA,2023-12-31,2023,4.0,False,,2025.0,,,,,
MI0040619,MI0040619,CEDARFIELD MOBILE HOME PARK,CEDARFIELD MOBILE HOME PARK,KENT,2017-12-31,2017,0.0,False,,2025.0,,,,,
MI0040619,MI0040619,CEDARFIELD MOBILE HOME PARK,CEDARFIELD MOBILE HOME PARK,KENT,2020-12-31,2020,0.0,False,,2025.0,,,,,
MI0040619,MI0040619,CEDARFIELD MOBILE HOME PARK,CEDARFIELD MOBILE HOME PARK,KENT,2023-12-31,2023,2.0,False,,2025.0,,,,,
MI0040620,MI0040620,HARTWICK PINES ESTATES,HARTWICK PINES ESTATES,CRAWFORD,2016-12-31,2016,0.0,False,,2025.0,,,,,
MI0040620,MI0040620,HARTWICK PINES ESTATES,HARTWICK PINES ESTATES,CRAWFORD,2019-12-31,2019,0.0,False,,2025.0,,,,,
MI0040620,MI0040620,HARTWICK PINES ESTATES,HARTWICK PINES ESTATES,CRAWFORD,2022-12-31,2022,0.0,False,,2025.0,,,,,
MI0040620,MI0040620,HARTWICK PINES ESTATES,HARTWICK PINES ESTATES,CRAWFORD,2025-12-31,2025,0.0,False,,2025.0,0.0,0.0,0.0,0.0,True
MI0040637,MI0040637,NESEN'S COUNTRYSIDE ACRES,NESEN'S COUNTRYSIDE ACRES,GRATIOT,2018-12-31,2018,0.0,False,,2025.0,,,,,
MI0040637,MI0040637,NESEN'S COUNTRYSIDE ACRES,NESEN'S COUNTRYSIDE ACRES,GRATIOT,2021-12-31,2021,0.0,False,,2025.0,,,,,
MI0040637,MI0040637,NESEN'S COUNTRYSIDE ACRES,NESEN'S COUNTRYSIDE ACRES,GRATIOT,2024-12-31,2024,0.0,False,,2025.0,,,,,
MI0040639,MI0040639,WOODS AND FIELDS COMMUNITIES EAST,WOODS AND FIELDS COMMUNITIES EAST,SHIAWASSEE,2016-12-31,2016,7.0,False,,2025.0,,,,,
MI0040639,MI0040639,WOODS AND FIELDS COMMUNITIES EAST,WOODS AND FIELDS COMMUNITIES EAST,SHIAWASSEE,2019-12-31,2019,2.0,False,,2025.0,,,,,
MI0040639,MI0040639,WOODS AND FIELDS COMMUNITIES EAST,WOODS AND FIELDS COMMUNITIES EAST,SHIAWASSEE,2022-12-31,2022,3.0,False,,2025.0,,,,,
MI0040639,MI0040639,WOODS AND FIELDS COMMUNITIES EAST,WOODS AND FIELDS COMMUNITIES EAST,SHIAWASSEE,2025-12-31,2025,3.0,False,,2025.0,0.0,0.0,0.0,0.0,True
MI0040640,MI0040640,THE PINES,THE PINES,MONTCALM,2018-12-31,2018,2.0,False,,2025.0,,,,,
MI0040640,MI0040640,THE PINES,THE PINES,MONTCALM,2021-12-31,2021,2.0,False,,2025.0,,,,,
MI0040640,MI0040640,THE PINES,THE PINES,MONTCALM,2024-12-31,2024,0.0,False,,2025.0,,,,,
MI0040643,MI0040643,MORRICE MEADOWS,MORRICE MEADOWS,SHIAWASSEE,2016-12-31,2016,2.0,False,,2025.0,,,,,
MI0040643,MI0040643,MORRICE MEADOWS,MORRICE MEADOWS,SHIAWASSEE,2019-12-31,2019,2.0,False,,2025.0,,,,,
MI0040643,MI0040643,MORRICE MEADOWS,MORRICE MEADOWS,SHIAWASSEE,2022-12-31,2022,2.0,False,,2025.0,,,,,
MI0040643,MI0040643,MORRICE MEADOWS,MORRICE MEADOWS,SHIAWASSEE,2025-12-31,2025,4.0,False,,2025.0,0.0,0.0,0.0,0.0,True
MI0040644,MI0040644,DEERFIELD PINES MOBILE HOME PARK,DEERFIELD PINES MOBILE HOME PARK,LAPEER,2016-12-31,2016,3.0,False,,2025.0,,,,,
MI0040644,MI0040644,DEERFIELD PINES MOBILE HOME PARK,DEERFIELD PINES MOBILE HOME PARK,LAPEER,2019-12-31,2019,3.0,False,,2025.0,,,,,
MI0040644,MI0040644,DEERFIELD PINES MOBILE HOME PARK,DEERFIELD PINES MOBILE HOME PARK,LAPEER,2022-12-31,2022,4.0,False,,2025.0,,,,,
MI0040644,MI0040644,DEERFIELD PINES MOBILE HOME PARK,DEERFIELD PINES MOBILE HOME PARK,LAPEER,2025-12-31,2025,3.0,False,,2025.0,0.0,0.0,0.0,0.0,True
MI0040647,MI0040647,ORCHARD COVE,ORCHARD COVE,GENESEE,2016-12-31,2016,2.0,False,,2025.0,,,,,
MI0040647,MI0040647,ORCHARD COVE,ORCHARD COVE,GENESEE,2019-12-31,2019,3.0,False,,2025.0,,,,,
MI0040647,MI0040647,ORCHARD COVE,ORCHARD COVE,GENESEE,2022-12-31,2022,5.0,False,,2025.0,,,,,
MI0040647,MI0040647,ORCHARD COVE,ORCHARD COVE,GENESEE,2025-12-31,2025,2.0,False,,2025.0,0.0,0.0,0.0,0.0,True
MI0040649,MI0040649,COVENTRY WOODS MHC,COVENTRY WOODS MHC,LIVINGSTON,2016-12-31,2016,0.0,False,,2025.0,,,,,
MI0040649,MI0040649,COVENTRY WOODS MHC,COVENTRY WOODS MHC,LIVINGSTON,2019-09-30,2019,39.0,True,,2025.0,,,,,
MI0040649,MI0040649,COVENTRY WOODS MHC,COVENTRY WOODS MHC,LIVINGSTON,2019-12-31,2019,39.0,True,,2025.0,,,,,
MI0040649,MI0040649,COVENTRY WOODS MHC,COVENTRY WOODS MHC,LIVINGSTON,2020-06-30,2020,5.0,False,,2025.0,,,,,
MI0040649,MI0040649,COVENTRY WOODS MHC,COVENTRY WOODS MHC,LIVINGSTON,2020-12-31,2020,7.0,False,,2025.0,,,,,
MI0040649,MI0040649,COVENTRY WOODS MHC,COVENTRY WOODS MHC,LIVINGSTON,2021-12-31,2021,6.0,False,,2025.0,,,,,
MI0040649,MI0040649,COVENTRY WOODS MHC,COVENTRY WOODS MHC,LIVINGSTON,2022-12-31,2022,1.0,False,,2025.0,,,,,
MI0040649,MI0040649,COVENTRY WOODS MHC,COVENTRY WOODS MHC,LIVINGSTON,2023-12-31,2023,3.0,False,,2025.0,,,,,
MI0040649,MI0040649,COVENTRY WOODS MHC,COVENTRY WOODS MHC,LIVINGSTON,2023-12-31,2023,3.0,False,,2025.0,,,,,
MI0040649,MI0040649,COVENTRY WOODS MHC,COVENTRY WOODS MHC,LIVINGSTON,2025-12-31,2025,2.0,False,,2025.0,0.0,0.0,0.0,0.0,True
MI0040650,MI0040650,WEST PINE ISLAND,WEST PINE ISLAND,MUSKEGON,2017-12-31,2017,0.0,False,,2025.0,,,,,
MI0040650,MI0040650,WEST PINE ISLAND,WEST PINE ISLAND,MUSKEGON,2020-12-31,2020,0.0,False,,2025.0,,,,,
MI0040650,MI0040650,WEST PINE ISLAND,WEST PINE ISLAND,MUSKEGON,2023-12-31,2023,0.0,False,,2025.0,,,,,
MI0040653,MI0040653,SUNSET SHORES,SUNSET SHORES,MECOSTA,2017-12-31,2017,1.0,False,,2025.0,,,,,
MI0040653,MI0040653,SUNSET SHORES,SUNSET SHORES,MECOSTA,2020-12-31,2020,0.0,False,,2025.0,,,,,
MI0040653,MI0040653,SUNSET SHORES,SUNSET SHORES,MECOSTA,2023-12-31,2023,1.0,False,,2025.0,,,,,
MI0040654,MI0040654,HARTLAND MEADOWS,HARTLAND MEADOWS,LIVINGSTON,2016-12-31,2016,1.0,False,,2025.0,,,,,
MI0040654,MI0040654,HARTLAND MEADOWS,HARTLAND MEADOWS,LIVINGSTON,2019-12-31,2019,0.0,False,,2025.0,,,,,
MI0040654,MI0040654,HARTLAND MEADOWS,HARTLAND MEADOWS,LIVINGSTON,2022-12-31,2022,0.0,False,,2025.0,,,,,
MI0040654,MI0040654,HARTLAND MEADOWS,HARTLAND MEADOWS,LIVINGSTON,2022-12-31,2022,0.0,False,,2025.0,,,,,
MI0040654,MI0040654,HARTLAND MEADOWS,HARTLAND MEADOWS,LIVINGSTON,2025-12-31,2025,0.0,False,,2025.0,0.0,0.0,0.0,0.0,True
MI0040655,MI0040655-a,CREEK VALLEY NORTH,CREEK VALLEY NORTH,CALHOUN,2016-12-31,2016,4.0,False,,2025.0,,,,,
MI0040655,MI0040655-a,CREEK VALLEY NORTH,CREEK VALLEY NORTH,CALHOUN,2019-12-31,2019,0.0,False,,2025.0,,,,,
MI0040655,MI0040655-a,CREEK VALLEY NORTH,CREEK VALLEY NORTH,CALHOUN,2022-12-31,2022,2.0,False,,2025.0,,,,,
MI0040655,MI0040655-b,NP CREEK VALLEY NORTH,NP CREEK VALLEY NORTH,CALHOUN,2022-12-31,2022,2.0,False,,2025.0,,,,,
MI0040655,MI0040655-b,NP CREEK VALLEY NORTH,NP CREEK VALLEY NORTH,CALHOUN,2025-12-31,2025,2.0,False,,2025.0,0.0,0.0,0.0,0.0,True
MI0040656,MI0040656,COUNTRY MANOR,COUNTRY MANOR,MECOSTA,2017-12-31,2017,1.0,False,,2025.0,,,,,
MI0040656,MI0040656,COUNTRY MANOR,COUNTRY MANOR,MECOSTA,2020-12-31,2020,3.0,False,,2025.0,,,,,
MI0040656,MI0040656,COUNTRY MANOR,COUNTRY MANOR,MECOSTA,2023-12-31,2023,2.0,False,,2025.0,,,,,
MI0040656,MI0040656,COUNTRY MANOR,COUNTRY MANOR,MECOSTA,2024-09-30,2024,19.0,True,,2025.0,,,,,
MI0040656,MI0040656,COUNTRY MANOR,COUNTRY MANOR,MECOSTA,2024-12-31,2024,19.0,True,,2025.0,,,,,
MI0040656,MI0040656,COUNTRY MANOR,COUNTRY MANOR,MECOSTA,2025-12-31,2025,0.0,False,,2025.0,0.0,0.0,0.0,0.0,True
MI0040657,MI0040657,NORTHVILLE CROSSING,NORTHVILLE CROSSING,WASHTENAW,2017-12-31,2017,5.0,False,,2025.0,,,,,
MI0040657,MI0040657,NORTHVILLE CROSSING,NORTHVILLE CROSSING,WASHTENAW,2020-12-31,2020,4.0,False,,2025.0,,,,,
MI0040657,MI0040657,NORTHVILLE CROSSING,NORTHVILLE CROSSING,WASHTENAW,2023-12-31,2023,5.0,False,,2025.0,,,,,
MI0040658,MI0040658,TYRONE WOODS,TYRONE WOODS,LIVINGSTON,2017-12-31,2017,5.0,False,,2025.0,,,,,
MI0040658,MI0040658,TYRONE WOODS,TYRONE WOODS,LIVINGSTON,2020-12-31,2020,13.0,True,,2025.0,,,,,
MI0040658,MI0040658,TYRONE WOODS,TYRONE WOODS,LIVINGSTON,2023-12-31,2023,5.0,False,,2025.0,,,,,
MI0040658,MI0040658,TYRONE WOODS,TYRONE WOODS,LIVINGSTON,2023-12-31,2023,5.0,False,,2025.0,,,,,
MI0040660,MI0040660,HUNTERS GLEN,HUNTERS GLEN,ALLEGAN,2016-12-31,2016,0.0,False,,2025.0,,,,,
MI0040660,MI0040660,HUNTERS GLEN,HUNTERS GLEN,ALLEGAN,2019-12-31,2019,4.0,False,,2025.0,,,,,
MI0040660,MI0040660,HUNTERS GLEN,HUNTERS GLEN,ALLEGAN,2022-12-31,2022,2.0,False,,2025.0,,,,,
MI0040660,MI0040660,HUNTERS GLEN,HUNTERS GLEN,ALLEGAN,2025-12-31,2025,0.0,False,,2025.0,0.0,0.0,0.0,0.0,True
MI0040662,MI0040662,SUNSET RIDGE MHC,SUNSET RIDGE MHC,IONIA,2017-12-31,2017,0.0,False,,2025.0,,,,,
MI0040662,MI0040662,SUNSET RIDGE MHC,SUNSET RIDGE MHC,IONIA,2020-12-31,2020,1.0,False,,2025.0,,,,,
MI0040662,MI0040662,SUNSET RIDGE MHC,SUNSET RIDGE MHC,IONIA,2023-12-31,2023,2.0,False,,2025.0,,,,,
MI0040662,MI0040662,SUNSET RIDGE MHC,SUNSET RIDGE MHC,IONIA,2024-12-31,2024,1.0,False,,2025.0,,,,,
MI0040663,MI0040663,RIVER RIDGE - SALINE,RIVER RIDGE - SALINE,WASHTENAW,2017-12-31,2017,5.0,False,,2025.0,,,,,
MI0040663,MI0040663,RIVER RIDGE - SALINE,RIVER RIDGE - SALINE,WASHTENAW,2020-12-31,2020,5.0,False,,2025.0,,,,,
MI0040663,MI0040663,RIVER RIDGE - SALINE,RIVER RIDGE - SALINE,WASHTENAW,2023-12-31,2023,2.0,False,,2025.0,,,,,
MI0040664,MI0040664,APPLE GROVE ESTATES,APPLE GROVE ESTATES,KENT,2017-12-31,2017,0.0,False,,2025.0,,,,,
MI0040664,MI0040664,APPLE GROVE ESTATES,APPLE GROVE ESTATES,KENT,2020-12-31,2020,1.0,False,,2025.0,,,,,
MI0040664,MI0040664,APPLE GROVE ESTATES,APPLE GROVE ESTATES,KENT,2023-12-31,2023,2.0,False,,2025.0,,,,,
MI0040665,MI0040665,HOLLY HILLS MHC,HOLLY HILLS MHC,OAKLAND,2016-12-31,2016,3.0,False,,2025.0,,,,,
MI0040665,MI0040665,HOLLY HILLS MHC,HOLLY HILLS MHC,OAKLAND,2019-12-31,2019,5.0,False,,2025.0,,,,,
MI0040665,MI0040665,HOLLY HILLS MHC,HOLLY HILLS MHC,OAKLAND,2022-12-31,2022,9.0,False,,2025.0,,,,,
MI0040665,MI0040665,HOLLY HILLS MHC,HOLLY HILLS MHC,OAKLAND,2025-12-31,2025,7.0,False,,2025.0,0.0,0.0,0.0,0.0,True
MI0040668,MI0040668,APPLEWOOD,APPLEWOOD,VAN BUREN,2017-12-31,2017,0.0,False,,2025.0,,,,,
MI0040668,MI0040668,APPLEWOOD,APPLEWOOD,VAN BUREN,2020-12-31,2020,0.0,False,,2025.0,,,,,
MI0040668,MI0040668,APPLEWOOD,APPLEWOOD,VAN BUREN,2023-12-31,2023,1.0,False,,2025.0,,,,,
MI0040669,MI0040669,WOODLAND RIDGE,WOODLAND RIDGE,LIVINGSTON,2018-12-31,2018,3.0,False,,2025.0,,,,,
MI0040669,MI0040669,WOODLAND RIDGE,WOODLAND RIDGE,LIVINGSTON,2021-12-31,2021,2.0,False,,2025.0,,,,,
MI0040669,MI0040669,WOODLAND RIDGE,WOODLAND RIDGE,LIVINGSTON,2024-12-31,2024,3.0,False,,2025.0,,,,,
MI0040669,MI0040669,WOODLAND RIDGE,WOODLAND RIDGE,LIVINGSTON,2024-12-31,2024,3.0,False,,2025.0,,,,,
MI0040670,MI0040670,PINE LAKES MANUFACTURED HOMES,PINE LAKES MANUFACTURED HOMES,LAPEER,2016-12-31,2016,1.0,False,,2025.0,,,,,
MI0040670,MI0040670,PINE LAKES MANUFACTURED HOMES,PINE LAKES MANUFACTURED HOMES,LAPEER,2019-12-31,2019,1.0,False,,2025.0,,,,,
MI0040670,MI0040670,PINE LAKES MANUFACTURED HOMES,PINE LAKES MANUFACTURED HOMES,LAPEER,2022-12-31,2022,9.0,False,,2025.0,,,,,
MI0040670,MI0040670,PINE LAKES MANUFACTURED HOMES,PINE LAKES MANUFACTURED HOMES,LAPEER,2025-12-31,2025,10.0,False,,2025.0,0.0,0.0,0.0,0.0,True
MI0040671,MI0040671,RIDGEWOOD MOBILE HOME PARK INC,RIDGEWOOD MOBILE HOME PARK INC,OAKLAND,2016-12-31,2016,0.0,False,,2025.0,,,,,
MI0040671,MI0040671,RIDGEWOOD MOBILE HOME PARK INC,RIDGEWOOD MOBILE HOME PARK INC,OAKLAND,2019-12-31,2019,0.0,False,,2025.0,,,,,
MI0040671,MI0040671,RIDGEWOOD MOBILE HOME PARK INC,RIDGEWOOD MOBILE HOME PARK INC,OAKLAND,2022-12-31,2022,0.0,False,,2025.0,,,,,
MI0040671,MI0040671,RIDGEWOOD MOBILE HOME PARK INC,RIDGEWOOD MOBILE HOME PARK INC,OAKLAND,2025-12-31,2025,0.0,False,,2025.0,0.0,0.0,0.0,0.0,True
MI0040672,MI0040672-b,RIVER RIDGE,RIVER RIDGE,LAPEER,2016-12-31,2016,1.0,False,,2025.0,,,,,
MI0040672,MI0040672-a,PINE RIVER RIDGE,PINE RIVER RIDGE,LAPEER,2019-12-31,2019,0.0,False,,2025.0,,,,,
MI0040672,MI0040672-b,RIVER RIDGE,RIVER RIDGE,LAPEER,2019-12-31,2019,0.0,False,,2025.0,,,,,
MI0040672,MI0040672-a,PINE RIVER RIDGE,PINE RIVER RIDGE,LAPEER,2022-12-31,2022,3.0,False,,2025.0,,,,,
MI0040672,MI0040672-a,PINE RIVER RIDGE,PINE RIVER RIDGE,LAPEER,2025-12-31,2025,4.0,False,,2025.0,0.0,0.0,0.0,0.0,True
MI0040673,MI0040673,WATERS EDGE MH COMMUNITY,WATERS EDGE MH COMMUNITY,LENAWEE,2017-06-30,2017,1.0,False,,2025.0,,,,,
MI0040673,MI0040673,WATERS EDGE MH COMMUNITY,WATERS EDGE MH COMMUNITY,LENAWEE,2020-12-31,2020,2.0,False,,2025.0,,,,,
MI0040673,MI0040673,WATERS EDGE MH COMMUNITY,WATERS EDGE MH COMMUNITY,LENAWEE,2021-12-31,2021,3.0,False,,2025.0,,,,,
MI0040673,MI0040673,WATERS EDGE MH COMMUNITY,WATERS EDGE MH COMMUNITY,LENAWEE,2022-06-30,2022,2.0,False,,2025.0,,,,,
MI0040673,MI0040673,WATERS EDGE MH COMMUNITY,WATERS EDGE MH COMMUNITY,LENAWEE,2022-12-31,2022,1.0,False,,2025.0,,,,,
MI0040673,MI0040673,WATERS EDGE MH COMMUNITY,WATERS EDGE MH COMMUNITY,LENAWEE,2025-12-31,2025,1.0,False,,2025.0,0.0,0.0,0.0,0.0,True
MI0040675,MI0040675,CAPITAL CROSSINGS,CAPITAL CROSSINGS,CLINTON,2018-12-31,2018,8.0,False,,2025.0,,,,,
MI0040675,MI0040675,CAPITAL CROSSINGS,CAPITAL CROSSINGS,CLINTON,2021-12-31,2021,6.0,False,,2025.0,,,,,
MI0040675,MI0040675,CAPITAL CROSSINGS,CAPITAL CROSSINGS,CLINTON,2024-12-31,2024,12.0,False,,2025.0,,,,,
MI0040678,MI0040678,OAKS OF ROCKFORD,OAKS OF ROCKFORD,KENT,2017-12-31,2017,0.0,False,,2025.0,,,,,
MI0040678,MI0040678,OAKS OF ROCKFORD,OAKS OF ROCKFORD,KENT,2020-12-31,2020,0.0,False,,2025.0,,,,,
MI0040678,MI0040678,OAKS OF ROCKFORD,OAKS OF ROCKFORD,KENT,2023-12-31,2023,0.0,False,,2025.0,,,,,
MI0040678,MI0040678,OAKS OF ROCKFORD,OAKS OF ROCKFORD,KENT,2023-12-31,2023,0.0,False,,2025.0,,,,,
MI0040679,MI0040679,CIDERMILL CROSSINGS,CIDERMILL CROSSINGS,LIVINGSTON,2018-12-31,2018,1.0,False,,2025.0,,,,,
MI0040679,MI0040679,CIDERMILL CROSSINGS,CIDERMILL CROSSINGS,LIVINGSTON,2021-12-31,2021,2.0,False,,2025.0,,,,,
MI0040679,MI0040679,CIDERMILL CROSSINGS,CIDERMILL CROSSINGS,LIVINGSTON,2024-12-31,2024,3.0,False,,2025.0,,,,,
MI0040680,MI0040680,HEARTHSIDE GROVE MOTOR COACH RESORT,HEARTHSIDE GROVE MOTOR COACH RESORT,EMMET,2018-12-31,2018,3.0,False,,2025.0,,,,,
MI0040680,MI0040680,HEARTHSIDE GROVE MOTOR COACH RESORT,HEARTHSIDE GROVE MOTOR COACH RESORT,EMMET,2021-12-31,2021,2.0,False,,2025.0,,,,,
MI0040680,MI0040680,HEARTHSIDE GROVE MOTOR COACH RESORT,HEARTHSIDE GROVE MOTOR COACH RESORT,EMMET,2024-12-31,2024,4.0,False,,2025.0,,,,,
MI0040681,MI0040681,ALTO MEADOWS,ALTO MEADOWS,KENT,2018-12-31,2018,0.0,False,,2025.0,,,,,
MI0040681,MI0040681,ALTO MEADOWS,ALTO MEADOWS,KENT,2019-12-31,2019,0.0,False,,2025.0,,,,,
MI0040681,MI0040681,ALTO MEADOWS,ALTO MEADOWS,KENT,2021-12-31,2021,1.0,False,,2025.0,,,,,
MI0040681,MI0040681,ALTO MEADOWS,ALTO MEADOWS,KENT,2024-12-31,2024,1.0,False,,2025.0,,,,,
MI0040682,MI0040682,HIDDEN CREEK ESTATES,HIDDEN CREEK ESTATES,ALLEGAN,2017-12-31,2017,5.0,False,,2025.0,,,,,
MI0040682,MI0040682,HIDDEN CREEK ESTATES,HIDDEN CREEK ESTATES,ALLEGAN,2020-12-31,2020,3.0,False,,2025.0,,,,,
MI0040682,MI0040682,HIDDEN CREEK ESTATES,HIDDEN CREEK ESTATES,ALLEGAN,2023-12-31,2023,6.0,False,,2025.0,,,,,
MI0060085,MI0060085-b,ALAMO NURSING HOME,ALAMO NURSING HOME,KALAMAZOO,2018-12-31,2018,1.0,False,,2025.0,,,,,
MI0060085,MI0060085-b,ALAMO NURSING HOME,ALAMO NURSING HOME,KALAMAZOO,2021-12-31,2021,1.0,False,,2025.0,,,,,
MI0060085,MI0060085-a,ALAMO COVE NURSING HOME,ALAMO COVE NURSING HOME,KALAMAZOO,2024-12-31,2024,2.0,False,,2025.0,,,,,
MI0060238,MI0060238,NORTH WOODS NURSING CENTER,NORTH WOODS NURSING CENTER,CLARE,2017-12-31,2017,0.0,False,,2025.0,,,,,
MI0060238,MI0060238,NORTH WOODS NURSING CENTER,NORTH WOODS NURSING CENTER,CLARE,2020-12-31,2020,0.0,False,,2025.0,,,,,
